trial,condition,number,response,mask,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Instructions.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.started,key_resp_2.stopped,key_resp_2.rt,text_3.started,text_3.stopped,text_4.started,text_4.stopped,image.started,image.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
11,go,2,space,,0,22,22,10,,,,,,,,,,,136.4101718000602,137.40996880002785,138.1606471000705,138.21185409999453,space,138.1606471000705,135.6667336000828,0.29810230003204197,,,,,,,,,,,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
30,no-go,3,None,,0,23,23,29,,,,,,,,,,,139.22590810002293,140.2256642000284,140.98145140009,141.04698179999832,space,140.98145140009,None,0.2760630000848323,,,,,,,,,,,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
23,go,5,space,,0,24,24,22,,,,,,,,,,,142.0246896999888,143.02439520007465,143.77512610005215,143.82644600002095,space,143.77512610005215,None,0.4753537999931723,,,,,,,,,,,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
33,go,6,space,,0,25,25,32,,,,,,,,,,,145.02343330008443,146.02310980006587,146.7751028999919,146.82439429999795,space,146.7751028999919,None,0.3342681999783963,,,,,,,,,,,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
35,go,8,space,,0,26,26,34,,,,,,,,,,,147.8897161000641,148.88992970006075,149.64258830004837,149.705805900041,space,149.64258830004837,None,0.3159098000032827,,,,,,,,,,,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
29,go,2,space,,0,27,27,28,,,,,,,,,,,150.75547199998982,151.75534879998304,152.50714310002513,152.5558960000053,space,152.50714310002513,None,0.30606030009221286,,,,,,,,,,,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
28,go,1,space,,0,28,28,27,,,,,,,,,,,153.58782630006317,154.59237179998308,155.33831980009563,155.38948030001484,space,155.33831980009563,None,0.31464200001209974,,,,,,,,,,,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
19,go,1,space,,0,29,29,18,,,,,,,,,,,156.41945420007687,157.41931820008904,158.17009120003786,158.22015020006802,space,158.17009120003786,None,0.31626580003648996,,,,,,,,,,,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
25,go,7,space,,0,30,30,24,,,,,,,,,,,159.2513203000417,160.25102830003016,161.00110700004734,161.05214719998185,space,161.00110700004734,None,0.30848090001381934,,,,,,,,,,,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
15,go,6,space,,0,31,31,14,,,,,,,,,,,162.10001080005895,163.10019790008664,163.83663959999103,163.88538910006173,space,163.83663959999103,None,0.25676169991493225,,,,,,,,,,,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
4,go,4,space,,0,32,32,3,,,,,,,,,,,164.86560900008772,165.86558169999626,166.61681760009378,166.66657780006062,space,166.61681760009378,None,0.30577109998557717,,,,,,,,,,,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
20,go,2,space,,0,33,33,19,,,,,,,,,,,167.69789579999633,168.69763970002532,169.4485197000904,169.49977400002535,space,169.4485197000904,None,0.3533682000124827,,,,,,,,,,,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
18,go,9,space,,0,34,34,17,,,,,,,,,,,170.58113850001246,171.59636890003458,172.33031530003063,172.38046400004532,space,172.33031530003063,None,0.3057357999496162,,,,,,,,,,,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
9,go,9,space,,0,35,35,8,,,,,,,,,,,173.41322410001885,174.4286058000289,175.16301360004582,175.21346740005538,space,175.16301360004582,None,0.3373681999510154,,,,,,,,,,,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
1,go,1,space,gabor_0_deg.png,,,,,0,0,0,0,,,,,,,,,,,,,,,176.36229279998224,177.37837230006699,178.1101243000012,178.22689719998743,178.20657680009026,178.24371160008013,space,0.3013877000194043,178.1101243000012,None,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
2,go,2,space,gabor_0_deg.png,,,,,0,1,1,1,,,,,,,,,,,,,,,179.1934823000338,180.19354290002957,180.94257690000813,180.994935200084,180.96544609998818,180.994935200084,space,0.26011390006169677,180.94257690000813,None,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
3,no-go,3,None,gabor_0_deg.png,,,,,0,2,2,2,,,,,,,,,,,,,,,181.9921561999945,182.99162780004553,183.74251710006502,183.7938285000855,183.7644134000875,183.7938285000855,None,,183.74251710006502,None,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
4,go,4,space,gabor_0_deg.png,,,,,0,3,3,3,,,,,,,,,,,,,,,186.5071134000318,187.50758229999337,188.25610690005124,188.3088328000158,188.27756840002257,188.3088328000158,space,0.2971122999442741,188.25610690005124,185.77024600002915,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
5,go,5,space,gabor_0_deg.png,,,,,0,4,4,4,,,,,,,,,,,,,,,189.32228190009482,190.32270120002795,191.0886896000011,191.1410708000185,191.10987450007815,191.1410708000185,space,0.31940430006943643,191.0886896000011,None,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
6,go,6,space,gabor_0_deg.png,,,,,0,5,5,5,,,,,,,,,,,,,,,192.20485620002728,193.20561920001637,193.95410100009758,194.00635710009374,193.9920087000355,194.0216976000229,space,0.3038128000916913,193.95410100009758,None,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
7,go,7,space,gabor_0_deg.png,,,,,0,6,6,6,,,,,,,,,,,,,,,195.03755030001048,196.03695760003757,196.78981380001642,196.83959089999553,196.80933980003465,196.83959089999553,space,0.26654590002726763,196.78981380001642,None,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
8,go,8,space,gabor_0_deg.png,,,,,0,7,7,7,,,,,,,,,,,,,,,197.8534173000371,198.8524453000864,199.61087040009443,199.67353050003294,199.63093039998785,199.67353050003294,None,,199.61087040009443,None,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
9,go,9,space,gabor_0_deg.png,,,,,0,8,8,8,,,,,,,,,,,,,,,202.36762330005877,203.36694149998948,204.1281402000459,204.20778100006282,204.15005230007228,204.20778100006282,None,,204.1281402000459,201.63204210007098,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
10,go,1,space,gabor_0_deg.png,,,,,0,9,9,9,,,,,,,,,,,,,,,206.88255890004802,207.88240950007457,208.63901230006013,208.7044137000339,208.66159949998837,208.7044137000339,space,0.4145921999588609,208.63901230006013,206.1466140000848,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
11,go,2,space,gabor_0_deg.png,,,,,0,10,10,10,,,,,,,,,,,,,,,209.8309054999845,210.83064910001121,211.58066720003262,211.64405690005515,211.62077600008342,211.6636566000525,space,0.38288419996388257,211.58066720003262,None,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
12,no-go,3,None,gabor_0_deg.png,,,,,0,11,11,11,,,,,,,,,,,,,,,212.74729159998242,213.76167540007737,214.49869220005348,214.5646614000434,214.5196723000845,214.5646614000434,None,,214.49869220005348,None,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
13,go,4,space,gabor_0_deg.png,,,,,0,12,12,12,,,,,,,,,,,,,,,217.26175340008922,218.26080350007396,219.01032510004006,219.07762220001314,219.032141600037,219.07762220001314,space,0.39193210005760193,219.01032510004006,216.52517600008287,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
14,go,5,space,gabor_0_deg.png,,,,,0,13,13,13,,,,,,,,,,,,,,,220.1941802999936,221.1932877000654,221.94252380006947,221.99459720007144,221.96471870003734,221.99459720007144,space,0.3277507999446243,221.94252380006947,None,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
15,go,6,space,gabor_0_deg.png,,,,,0,14,14,14,,,,,,,,,,,,,,,223.04241160000674,224.04285600001458,224.79215390002355,224.84369160002097,224.81403110001702,224.84369160002097,space,0.3527283000294119,224.79215390002355,None,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
16,go,7,space,gabor_0_deg.png,,,,,0,15,15,15,,,,,,,,,,,,,,,225.92606960004196,226.92447760002688,227.67807270004414,227.74641470005736,227.69769569998607,227.74641470005736,space,0.32029490009881556,227.67807270004414,None,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
17,go,8,space,gabor_0_deg.png,,,,,0,16,16,16,,,,,,,,,,,,,,,228.7727004000917,229.77331479999702,230.5251644999953,230.57402529998217,230.55812220007647,230.5898880000459,space,0.3182818000204861,230.5251644999953,None,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
18,go,9,space,gabor_0_deg.png,,,,,0,17,17,17,,,,,,,,,,,,,,,231.6048014999833,232.60669919999782,233.35464830009732,233.40905050002038,233.39408250001725,233.42238540004473,space,0.2840466999914497,233.35464830009732,None,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
19,go,1,space,gabor_0_deg.png,,,,,0,18,18,18,,,,,,,,,,,,,,,234.4208590000635,235.42081869998947,236.17282199999318,236.2236490000505,236.19369360001292,236.2236490000505,space,0.48424360004719347,236.17282199999318,None,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
20,go,2,space,gabor_0_deg.png,,,,,0,19,19,19,,,,,,,,,,,,,,,237.43779720005114,238.45343560003676,239.1877502000425,239.23920770001132,239.20841590000782,239.23920770001132,space,0.3384131999919191,239.1877502000425,None,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
21,no-go,3,None,gabor_0_deg.png,,,,,0,20,20,20,,,,,,,,,,,,,,,240.32534590002615,241.3359916000627,242.06919619999826,242.12202150002122,242.0916895000264,242.12202150002122,None,,242.06919619999826,None,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
22,go,4,space,gabor_0_deg.png,,,,,0,21,21,21,,,,,,,,,,,,,,,244.83993220003322,245.8510174000403,246.60028850007802,246.652080400032,246.62265110004228,246.652080400032,space,0.5416299999924377,246.60028850007802,244.10111970000435,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
23,go,5,space,gabor_0_deg.png,,,,,0,22,22,22,,,,,,,,,,,,,,,247.9167132000439,248.91779510001652,249.6679517000448,249.71833800000604,249.70460950001143,249.7335662000114,space,0.34738289995584637,249.6679517000448,None,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
24,go,6,space,gabor_0_deg.png,,,,,0,23,23,23,,,,,,,,,,,,,,,250.7991549000144,251.79821700009052,252.5492703000782,252.59974630002398,252.5705743000144,252.59974630002398,space,0.3501741999061778,252.5492703000782,None,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
25,go,7,space,gabor_0_deg.png,,,,,0,24,24,24,,,,,,,,,,,,,,,253.68641710001975,254.6975368000567,255.43171760009136,255.4823150000302,255.45216190000065,255.4823150000302,space,0.3213268000399694,255.43171760009136,None,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
26,go,8,space,gabor_0_deg.png,,,,,0,25,25,25,,,,,,,,,,,,,,,256.54567000002135,257.5459886000026,258.2940272000851,258.3605318000773,258.32092690002173,258.3605318000773,space,0.27340240008197725,258.2940272000851,None,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
27,go,9,space,gabor_0_deg.png,,,,,0,26,26,26,,,,,,,,,,,,,,,259.344981100061,260.3442933000624,261.10156239999924,261.16210489999503,261.12100440007634,261.16210489999503,space,0.34938120003789663,261.10156239999924,None,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
28,go,1,space,gabor_0_deg.png,,,,,0,27,27,27,,,,,,,,,,,,,,,262.2266818000935,263.22757220000494,263.97731630003545,264.03063540009316,264.0168729000725,264.04428760008886,space,0.2651811999967322,263.97731630003545,None,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
29,go,2,space,gabor_0_deg.png,,,,,0,28,28,28,,,,,,,,,,,,,,,265.0106371000875,266.0101754000643,266.77664709999226,266.82695030001923,266.7967234000098,266.82695030001923,space,0.31857860006857663,266.77664709999226,None,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
30,no-go,3,None,gabor_0_deg.png,,,,,0,29,29,29,,,,,,,,,,,,,,,267.892081100028,268.89060240006074,269.64051130006555,269.6921595000895,269.6632403000258,269.6921595000895,space,0.33306899992749095,269.64051130006555,None,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
31,go,4,space,gabor_0_deg.png,,,,,0,30,30,30,,,,,,,,,,,,,,,270.74206399999093,271.74519540008623,272.4900735000847,272.5413995999843,272.51106839999557,272.5413995999843,space,0.2669300000416115,272.4900735000847,None,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
32,go,5,space,gabor_0_deg.png,,,,,0,31,31,31,,,,,,,,,,,,,,,273.52218930004165,274.5216264000628,275.2904692000011,275.35549370001536,275.31122000003234,275.35549370001536,space,0.29693259997293353,275.2904692000011,None,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
33,go,6,space,gabor_0_deg.png,,,,,0,32,32,32,,,,,,,,,,,,,,,276.3561914000893,277.37119950004853,278.120362100075,278.1728201000951,278.1411029000301,278.1728201000951,space,0.3660206999629736,278.120362100075,None,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
34,go,7,space,gabor_0_deg.png,,,,,0,33,33,33,,,,,,,,,,,,,,,279.25297110003885,280.2527769000735,281.0021901000291,281.05530260002706,281.04025250009727,281.06985440000426,space,0.2719037999631837,281.0021901000291,None,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
35,go,8,space,gabor_0_deg.png,,,,,0,34,34,34,,,,,,,,,,,,,,,282.068575500045,283.0690546000842,283.81848220003303,283.8706064000726,283.8401982000796,283.8706064000726,space,0.35002709995023906,283.81848220003303,None,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
36,go,9,space,gabor_0_deg.png,,,,,0,35,35,35,,,,,,,,,,,,,,,284.95064860000275,285.9531486000633,286.7014130000025,286.7520579000702,286.7232182000298,286.7520579000702,space,0.29098090005572885,286.7014130000025,None,3. participant,001,2021_Dec_01_1413,Experiment_Alli,2021.1.4,60.03067568522318,
