trial,condition,number,response,mask,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Instructions.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.started,key_resp_2.stopped,key_resp_2.rt,text_3.started,text_3.stopped,text_4.started,text_4.stopped,image.started,image.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
9,go,9,space,,0,17,17,8,,,,,,,,,,,176.34502999996766,177.34384540002793,178.09472529997583,178.14557459997013,space,178.09472529997583,175.59954970004037,0.49089580005966127,,,,,,,,,,,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
34,go,7,space,,0,18,18,33,,,,,,,,,,,179.35948710003868,180.35934429999907,181.11106200003996,181.15975300001446,space,181.11106200003996,None,0.5149681000038981,,,,,,,,,,,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
10,go,1,space,,0,19,19,9,,,,,,,,,,,182.39388660003897,183.40808990004007,184.14113360003103,184.1921020000009,space,184.14113360003103,None,0.4436604999937117,,,,,,,,,,,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
25,go,7,space,,0,20,20,24,,,,,,,,,,,185.3746241000481,186.37361999996938,187.12403299997095,187.1746949000517,space,187.12403299997095,None,0.44476880005095154,,,,,,,,,,,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
33,go,6,space,,0,21,21,32,,,,,,,,,,,188.33911459997762,189.33979300002102,190.08877789997496,190.1405396000482,space,190.08877789997496,None,0.45379749999847263,,,,,,,,,,,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
12,no-go,3,None,,0,22,22,11,,,,,,,,,,,191.32121900003403,192.3208861000603,193.07182080007624,193.1240056999959,None,193.07182080007624,None,,,,,,,,,,,,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
4,go,4,space,,0,23,23,3,,,,,,,,,,,195.83619250007905,196.83570689999033,197.58683020004537,197.6368207000196,space,197.58683020004537,195.09799739997834,0.4677380999783054,,,,,,,,,,,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
28,go,1,space,,0,24,24,27,,,,,,,,,,,198.83504320005886,199.83465259999502,200.58586470002774,200.63616780005395,space,200.58586470002774,None,0.5329478000057861,,,,,,,,,,,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
29,go,2,space,,0,25,25,28,,,,,,,,,,,201.88394940004218,202.88347990007605,203.63559890002944,203.6840776000172,space,203.63559890002944,None,0.3824631000170484,,,,,,,,,,,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
1,go,1,space,,0,26,26,0,,,,,,,,,,,204.800332600018,205.8013224999886,206.53993089997675,206.603266500053,space,206.53993089997675,None,0.3967568000080064,,,,,,,,,,,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
11,go,2,space,,0,27,27,10,,,,,,,,,,,207.6990061000688,208.71335440000985,209.45499490003567,209.51866160007194,space,209.45499490003567,None,0.4153561999555677,,,,,,,,,,,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
8,go,8,space,,0,28,28,7,,,,,,,,,,,210.64707850001287,211.65238240000326,212.3997675999999,212.44752070005052,space,212.3997675999999,None,0.32505139999557287,,,,,,,,,,,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
6,go,6,space,,0,29,29,5,,,,,,,,,,,213.4964815999847,214.49665139999706,215.24697710003238,215.29756440001074,space,215.24697710003238,None,0.34788289992138743,,,,,,,,,,,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
19,go,1,space,,0,30,30,18,,,,,,,,,,,216.3632665000623,217.3782768000383,218.1111667000223,218.15947020007297,space,218.1111667000223,None,0.5330595999257639,,,,,,,,,,,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
36,go,9,space,,0,31,31,35,,,,,,,,,,,219.41413380007725,220.42668799997773,221.16313750005793,221.22765370004345,space,221.16313750005793,None,0.4555047999601811,,,,,,,,,,,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
32,go,5,space,,0,32,32,31,,,,,,,,,,,222.40940950007644,223.40882580005564,224.14708080003038,224.21336519997567,space,224.14708080003038,None,0.4954296000069007,,,,,,,,,,,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
27,go,9,space,,0,33,33,26,,,,,,,,,,,225.4246109999949,226.42878930002917,227.17360530002043,227.22450480004773,space,227.17360530002043,None,0.36395449994597584,,,,,,,,,,,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
23,go,5,space,,0,34,34,22,,,,,,,,,,,228.30653860000893,229.30630589998327,230.05659409996588,230.1078716000775,space,230.05659409996588,None,0.38418570009525865,,,,,,,,,,,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
26,go,8,space,,0,35,35,25,,,,,,,,,,,231.23939810006414,232.25522479997016,232.99124130001292,233.03977290005423,space,232.99124130001292,None,0.32305989996530116,,,,,,,,,,,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
1,go,1,space,gabor_0_deg.png,,,,,0,0,0,0,,,,,,,,,,,,,,,234.1630703000119,235.17047720006667,235.92276169999968,236.03671260003466,236.01594620000105,236.0542611000128,space,0.4409690999891609,235.92276169999968,None,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
2,go,2,space,gabor_0_deg.png,,,,,0,1,1,1,,,,,,,,,,,,,,,237.15805700002238,238.1690086000599,238.90264560002834,238.95414779998828,238.9240372000495,238.95414779998828,space,0.4355056999484077,238.90264560002834,None,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
3,no-go,3,None,gabor_0_deg.png,,,,,0,2,2,2,,,,,,,,,,,,,,,240.11818780004978,241.1196560000535,241.86925510002766,241.92115980002563,241.8909347000299,241.92115980002563,None,,241.86925510002766,None,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
4,go,4,space,gabor_0_deg.png,,,,,0,3,3,3,,,,,,,,,,,,,,,244.61719899997115,245.61672920000274,246.36583759996574,246.4203277999768,246.40514280006755,246.4347139999736,space,0.4380610000807792,246.36583759996574,243.8832177000586,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
5,go,5,space,gabor_0_deg.png,,,,,0,4,4,4,,,,,,,,,,,,,,,247.5986490000505,248.59823960007634,249.35316379996948,249.4157755000051,249.37244389997795,249.4157755000051,space,0.42972929996903986,249.35316379996948,None,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
6,go,6,space,gabor_0_deg.png,,,,,0,5,5,5,,,,,,,,,,,,,,,250.56426869996358,251.56396529998165,252.30463650007732,252.3657438000664,252.32171950000338,252.3657438000664,space,0.5477844000561163,252.30463650007732,None,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
7,go,7,space,gabor_0_deg.png,,,,,0,6,6,6,,,,,,,,,,,,,,,253.63354539999273,254.64607670006808,255.3827406000346,255.44575159996748,255.40267239999957,255.44575159996748,space,0.4689168999902904,255.3827406000346,None,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
8,go,8,space,gabor_0_deg.png,,,,,0,7,7,7,,,,,,,,,,,,,,,256.65077680000104,257.662410799996,258.39735280000605,258.44670169998426,258.4172215000726,258.44670169998426,space,0.41412680002395064,258.39735280000605,None,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
9,go,9,space,gabor_0_deg.png,,,,,0,8,8,8,,,,,,,,,,,,,,,259.5835580000421,260.59484709997196,261.3348802999826,261.3945719000185,261.3578543000622,261.3945719000185,space,0.3411724999314174,261.3348802999826,None,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
10,go,1,space,gabor_0_deg.png,,,,,0,9,9,9,,,,,,,,,,,,,,,262.4600359000033,263.4599070000695,264.2096741000423,264.2627178999828,264.23203549999744,264.2627178999828,space,0.6749484000029042,264.2096741000423,None,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
11,go,2,space,gabor_0_deg.png,,,,,0,10,10,10,,,,,,,,,,,,,,,265.68100900005084,266.691280500032,267.42566359997727,267.4768027999671,267.447812300059,267.4768027999671,space,0.5497654000064358,267.42566359997727,None,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
12,no-go,3,None,gabor_0_deg.png,,,,,0,11,11,11,,,,,,,,,,,,,,,268.75708590005524,269.75660980003886,270.50679040001705,270.5583876000019,270.52975079999305,270.5583876000019,None,,270.50679040001705,None,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
13,go,4,space,gabor_0_deg.png,,,,,0,12,12,12,,,,,,,,,,,,,,,273.27213910000864,274.27155980002135,275.0211433999939,275.08486810000613,275.0618725999957,275.1048866000492,space,0.44416209997143596,275.0211433999939,272.5366962000262,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
14,go,5,space,gabor_0_deg.png,,,,,0,13,13,13,,,,,,,,,,,,,,,276.25413460005075,277.25357489997987,278.0047908000415,278.06699580000713,278.0443776000757,278.0873560999753,space,0.44008229998871684,278.0047908000415,None,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
15,go,6,space,gabor_0_deg.png,,,,,0,14,14,14,,,,,,,,,,,,,,,279.2438278000336,280.2522367000347,280.9871121000033,281.03827120002825,281.00787860003766,281.03827120002825,space,0.5114542999072,280.9871121000033,None,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
16,go,7,space,gabor_0_deg.png,,,,,0,15,15,15,,,,,,,,,,,,,,,282.2880304000573,283.30102870007977,284.0359282999998,284.08655080001336,284.0569997000275,284.08655080001336,space,0.4519272999605164,284.0359282999998,None,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
17,go,8,space,gabor_0_deg.png,,,,,0,16,16,16,,,,,,,,,,,,,,,285.2689118999988,286.28308920003474,287.01697470003273,287.07035399996676,287.05630160006694,287.0841890000738,space,0.4702320999931544,287.01697470003273,None,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
18,go,9,space,gabor_0_deg.png,,,,,0,17,17,17,,,,,,,,,,,,,,,288.2917382000014,289.2987896000268,290.033231300069,290.08434100006707,290.05458440002985,290.08434100006707,space,0.35939889994915575,290.033231300069,None,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
19,go,1,space,gabor_0_deg.png,,,,,0,18,18,18,,,,,,,,,,,,,,,291.18568390002474,292.1975526000606,292.9289334000787,292.99707619997207,292.9755767000606,293.01376650005113,space,0.3817947000497952,292.9289334000787,None,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
20,go,2,space,gabor_0_deg.png,,,,,0,19,19,19,,,,,,,,,,,,,,,294.0983087000204,295.1131071000127,295.8461512000067,295.89871209999546,295.86684380006045,295.89871209999546,space,0.3839097999734804,295.8461512000067,None,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
21,no-go,3,None,gabor_0_deg.png,,,,,0,20,20,20,,,,,,,,,,,,,,,297.01276539999526,298.029546600068,298.76150650007185,298.81430940004066,298.78340509999543,298.81430940004066,space,0.327906500082463,298.76150650007185,None,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
22,go,4,space,gabor_0_deg.png,,,,,0,21,21,21,,,,,,,,,,,,,,,299.8609116000589,300.8611003999831,301.61126280005556,301.6630355999805,301.6331793999998,301.6630355999805,space,0.4564158999128267,301.61126280005556,None,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
23,go,5,space,gabor_0_deg.png,,,,,0,22,22,22,,,,,,,,,,,,,,,302.8476576000685,303.86090520001017,304.5964962000726,304.6461369000608,304.61573379999027,304.6461369000608,space,0.5563179000746459,304.5964962000726,None,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
24,go,6,space,gabor_0_deg.png,,,,,0,23,23,23,,,,,,,,,,,,,,,305.9430386000313,306.9420331000583,307.6928325999761,307.75935329997446,307.71463250007946,307.75935329997446,space,0.4810937000438571,307.6928325999761,None,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
25,go,7,space,gabor_0_deg.png,,,,,0,24,24,24,,,,,,,,,,,,,,,308.9586412999779,309.95749810000416,310.70909859996755,310.76346370007377,310.7325026000617,310.76346370007377,space,0.4774356000125408,310.70909859996755,None,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
26,go,8,space,gabor_0_deg.png,,,,,0,25,25,25,,,,,,,,,,,,,,,311.9744562000269,312.97420100006275,313.72292780003045,313.77634179999586,313.7619602000341,313.7910036999965,space,0.42242960003204644,313.72292780003045,None,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
27,go,9,space,gabor_0_deg.png,,,,,0,26,26,26,,,,,,,,,,,,,,,314.9385516999755,315.9389932000777,316.6891292000655,316.7400981000392,316.7101161000319,316.7400981000392,space,0.3766711999196559,316.6891292000655,None,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
28,go,1,space,gabor_0_deg.png,,,,,0,27,27,27,,,,,,,,,,,,,,,317.8385569000384,318.8378409000579,319.60395610006526,319.65657410002314,319.6260709000053,319.65657410002314,space,0.4951132000423968,319.60395610006526,None,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
29,go,2,space,gabor_0_deg.png,,,,,0,28,28,28,,,,,,,,,,,,,,,320.88696240005083,321.88629639998544,322.6358203999698,322.68775629997253,322.65795650007203,322.68775629997253,space,0.5331054000416771,322.6358203999698,None,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
30,no-go,3,None,gabor_0_deg.png,,,,,0,29,29,29,,,,,,,,,,,,,,,323.951484200079,324.95092410000507,325.7008002999937,325.7533670000266,325.7220227000071,325.7533670000266,None,,325.7008002999937,None,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
31,go,4,space,gabor_0_deg.png,,,,,0,30,30,30,,,,,,,,,,,,,,,328.45492769998964,329.4661301000742,330.20361209998373,330.26537520007696,330.22433340002317,330.26537520007696,space,0.4156543000135571,330.20361209998373,327.71305120002944,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
32,go,5,space,gabor_0_deg.png,,,,,0,31,31,31,,,,,,,,,,,,,,,331.42113699996844,332.44882529997267,333.1658276000526,333.2162287000101,333.1875209000427,333.2162287000101,space,0.45241429994348437,333.1658276000526,None,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
33,go,6,space,gabor_0_deg.png,,,,,0,32,32,32,,,,,,,,,,,,,,,334.3972310000099,335.3969494000776,336.14620249997824,336.1996525999857,336.18573120003566,336.2143250000663,space,0.46157649997621775,336.14620249997824,None,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
34,go,7,space,gabor_0_deg.png,,,,,0,33,33,33,,,,,,,,,,,,,,,337.3985324000241,338.39555830007885,339.14515570004005,339.200167800067,339.1856581000611,339.21321539999917,space,0.45633419998921454,339.14515570004005,None,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
35,go,8,space,gabor_0_deg.png,,,,,0,34,34,34,,,,,,,,,,,,,,,340.39575150003657,341.4125060000224,342.131288100034,342.19425729999784,342.16921389999334,342.21066209999844,space,0.43001870007719845,342.131288100034,None,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
36,go,9,space,gabor_0_deg.png,,,,,0,35,35,35,,,,,,,,,,,,,,,343.35977820004337,344.3628914000001,345.11110710003413,345.16284250002354,345.14783250004984,345.178421300021,space,0.4695475000189617,345.11110710003413,None,6. participant,001,2021_Dec_01_1429,Experiment_Alli,2021.1.4,59.84537154988188,
