trial,condition,number,response,mask,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Instructions.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,image.started,image.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
9,go,9,space,,0,24,24,8,,,,,,,,,,,143.12635499995667,144.1262190999696,144.8940189999994,144.94439439999405,space,0.33676000009290874,144.8940189999994,None,,,,,,,,,,,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
26,go,8,space,,0,25,25,25,,,,,,,,,,,146.00930929998867,147.02459169994108,147.7598509999225,147.80879729997832,space,0.3201295000035316,147.7598509999225,None,,,,,,,,,,,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
23,go,5,space,,0,26,26,22,,,,,,,,,,,148.84066849993542,149.84146939998027,150.60766799992416,150.65754990000278,space,0.3314927000319585,150.60766799992416,None,,,,,,,,,,,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
31,go,4,space,,0,27,27,30,,,,,,,,,,,151.70722479990218,152.7068785999436,153.45826879993547,153.5107026998885,space,0.28433619998395443,153.45826879993547,None,,,,,,,,,,,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
6,go,6,space,,0,28,28,5,,,,,,,,,,,154.5230069999816,155.52331039996352,156.27359389991034,156.32226859999355,space,0.313862600014545,156.27359389991034,None,,,,,,,,,,,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
36,go,9,space,,0,29,29,35,,,,,,,,,,,157.35439229989424,158.3560021999292,159.10549829993397,159.15472539991606,space,0.3708543999819085,159.10549829993397,None,,,,,,,,,,,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
13,go,4,space,,0,30,30,12,,,,,,,,,,,160.25575749995187,161.27079679991584,162.00421449996065,162.05362499994226,space,0.29026359994895756,162.00421449996065,None,,,,,,,,,,,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
33,go,6,space,,0,31,31,32,,,,,,,,,,,163.09075759991538,164.10143609996885,164.83598849992268,164.8854912999086,space,0.32228299998678267,164.83598849992268,None,,,,,,,,,,,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
1,go,1,space,,0,32,32,0,,,,,,,,,,,165.9352712999098,166.9338319998933,167.69078599999193,167.74992009997368,space,0.3367213000310585,167.69078599999193,None,,,,,,,,,,,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
17,go,8,space,,0,33,33,16,,,,,,,,,,,168.79953889991157,169.7999584999634,170.5487333999481,170.60027489997447,space,0.2938037000130862,170.5487333999481,None,,,,,,,,,,,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
15,go,6,space,,0,34,34,14,,,,,,,,,,,171.61482929997146,172.61469219997525,173.3656627999153,173.41525009996258,space,0.2559551000595093,173.3656627999153,None,,,,,,,,,,,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
11,go,2,space,,0,35,35,10,,,,,,,,,,,174.39702809997834,175.3967394999927,176.1464447999606,176.19824989989866,space,0.27780010004062206,176.1464447999606,None,,,,,,,,,,,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
21,no-go,3,None,gabor_0_deg.png,,,,,0,0,0,20,,,,,,,,,,,,,,,177.28154839994386,178.29538199992385,179.04567649995442,179.1626585999038,179.13719419995323,179.1783992999699,space,0.2842269000830129,179.04567649995442,None,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
6,go,6,space,gabor_0_deg.png,,,,,0,1,1,5,,,,,,,,,,,,,,,180.1288893999299,181.134647400002,181.87775959994178,181.92991289997008,181.89986129989848,181.92991289997008,space,0.8207600000314415,181.87775959994178,None,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
17,go,8,space,gabor_0_deg.png,,,,,0,2,2,16,,,,,,,,,,,,,,,183.4919235999696,184.4927713999059,185.24315339990426,185.29482709988952,185.2638275999343,185.29482709988952,space,0.3590555000118911,185.24315339990426,None,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
9,go,9,space,gabor_0_deg.png,,,,,0,3,3,8,,,,,,,,,,,,,,,186.41065799992066,187.42519799992442,188.15875519998372,188.22238159994595,188.18006429995876,188.22238159994595,space,0.3837248000781983,188.15875519998372,None,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
7,go,7,space,gabor_0_deg.png,,,,,0,4,4,6,,,,,,,,,,,,,,,189.32431739999447,190.32483229995705,191.07696549990214,191.12686989991926,191.09716059989296,191.12686989991926,space,0.354327299981378,191.07696549990214,None,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
29,go,2,space,gabor_0_deg.png,,,,,0,5,5,28,,,,,,,,,,,,,,,192.22639829991385,193.22855169989634,193.97239889996126,194.02411060000304,193.99240719992667,194.02411060000304,space,0.3285947000840679,193.97239889996126,None,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
34,go,7,space,gabor_0_deg.png,,,,,0,6,6,33,,,,,,,,,,,,,,,195.08910270000342,196.09214749990497,196.8387981998967,196.8916551999282,196.85945419990458,196.8916551999282,space,0.384726700023748,196.8387981998967,None,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
25,go,7,space,gabor_0_deg.png,,,,,0,7,7,24,,,,,,,,,,,,,,,198.02096699993126,199.02099319989793,199.77243459993042,199.82286139996722,199.79340460000094,199.82286139996722,space,0.3251892999978736,199.77243459993042,None,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
3,no-go,3,None,gabor_0_deg.png,,,,,0,8,8,2,,,,,,,,,,,,,,,200.8884235000005,201.88693389995024,202.63715329999104,202.68772839999292,202.65805079997517,202.68772839999292,None,,202.63715329999104,None,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
13,go,4,space,gabor_0_deg.png,,,,,0,9,9,12,,,,,,,,,,,,,,,205.40307349991053,206.40154559991788,207.1521447999403,207.20311969995964,207.17377090000082,207.20311969995964,space,0.3722543999319896,207.1521447999403,204.66605289990548,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
2,go,2,space,gabor_0_deg.png,,,,,0,10,10,1,,,,,,,,,,,,,,,208.30195419990923,209.31723869999405,210.05119239992928,210.10292919992935,210.08848299994133,210.1174021998886,space,0.38137439999263734,210.05119239992928,None,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
10,go,1,space,gabor_0_deg.png,,,,,0,11,11,9,,,,,,,,,,,,,,,211.21706709999125,212.2326523999218,212.96616209996864,213.01794739998877,212.9876563999569,213.01794739998877,space,0.42050589993596077,212.96616209996864,None,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
5,go,5,space,gabor_0_deg.png,,,,,0,12,12,4,,,,,,,,,,,,,,,214.18107949988917,215.18083309999201,215.93210769991856,215.98265099991113,215.95336209994275,215.98265099991113,space,0.30442439997568727,215.93210769991856,None,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
4,go,4,space,gabor_0_deg.png,,,,,0,13,13,3,,,,,,,,,,,,,,,217.02993829990737,218.03299779992085,218.77935809991322,218.83200209995266,218.80236789991613,218.83200209995266,space,0.33174789999611676,218.77935809991322,None,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
36,go,9,space,gabor_0_deg.png,,,,,0,14,14,35,,,,,,,,,,,,,,,219.89539669989608,220.89526329992805,221.65109699999448,221.71282509993762,221.67973370000254,221.71282509993762,space,0.3075520000420511,221.65109699999448,None,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
15,go,6,space,gabor_0_deg.png,,,,,0,15,15,14,,,,,,,,,,,,,,,222.74407519993838,223.74386859999504,224.49392699997406,224.54633899999317,224.51551649998873,224.54633899999317,space,0.32024120003916323,224.49392699997406,None,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
20,go,2,space,gabor_0_deg.png,,,,,0,16,16,19,,,,,,,,,,,,,,,225.6104967999272,226.6093053999357,227.35987919999752,227.41102249990217,227.3818926999811,227.41102249990217,space,0.2869872999144718,227.35987919999752,None,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
1,go,1,space,gabor_0_deg.png,,,,,0,17,17,0,,,,,,,,,,,,,,,228.42695339990314,229.44253549992573,230.1757977999514,230.22816949989647,230.2142439999152,230.24271879997104,space,0.3468515999848023,230.1757977999514,None,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
32,go,5,space,gabor_0_deg.png,,,,,0,18,18,31,,,,,,,,,,,,,,,231.30742029997054,232.307926199981,233.0602244999027,233.12362779991236,233.08252199995331,233.12362779991236,space,0.3008298999629915,233.0602244999027,None,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
11,go,2,space,gabor_0_deg.png,,,,,0,19,19,10,,,,,,,,,,,,,,,234.1566015999997,235.17808240000159,235.90756039996631,235.95812799991108,235.92876109993085,235.95812799991108,space,0.27721670002210885,235.90756039996631,None,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
22,go,4,space,gabor_0_deg.png,,,,,0,20,20,21,,,,,,,,,,,,,,,236.9720869999146,237.9722621999681,238.72182579990476,238.7749227999011,238.76117059995886,238.78872439998668,space,0.31130419997498393,238.72182579990476,None,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
31,go,4,space,gabor_0_deg.png,,,,,0,21,21,30,,,,,,,,,,,,,,,239.8112130999798,240.82043349999003,241.55635979992803,241.60618169989903,241.5756776999915,241.60618169989903,space,0.3154137999517843,241.55635979992803,None,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
27,go,9,space,gabor_0_deg.png,,,,,0,22,22,26,,,,,,,,,,,,,,,242.65546469995752,243.66941299999598,244.40106549998745,244.4534524999326,244.43712109990884,244.46957959991414,space,0.36445540003478527,244.40106549998745,None,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
12,no-go,3,None,gabor_0_deg.png,,,,,0,23,23,11,,,,,,,,,,,,,,,245.53660289989784,246.53529189992696,247.30182109994348,247.35343289992306,247.32313369994517,247.35343289992306,None,,247.30182109994348,None,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
14,go,5,space,gabor_0_deg.png,,,,,0,24,24,13,,,,,,,,,,,,,,,250.0512448999798,251.05022969993297,251.79990989994258,251.85309459990822,251.822367799934,251.85309459990822,space,0.37153889995533973,251.79990989994258,249.3148724999046,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
24,go,6,space,gabor_0_deg.png,,,,,0,25,25,23,,,,,,,,,,,,,,,252.9665414999472,253.9652801998891,254.7170099999057,254.76831559999846,254.75471429992467,254.78373179992195,space,0.3733840000350028,254.7170099999057,None,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
28,go,1,space,gabor_0_deg.png,,,,,0,26,26,27,,,,,,,,,,,,,,,255.88106389995664,256.88097279996146,257.63356369989924,257.6845683999127,257.65415629989,257.6845683999127,space,0.37181310006417334,257.63356369989924,None,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
30,no-go,3,None,gabor_0_deg.png,,,,,0,27,27,29,,,,,,,,,,,,,,,258.7969828998903,259.8130015999777,260.54587179992814,260.59848269994836,260.5681502999505,260.59848269994836,None,,260.54587179992814,None,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
19,go,1,space,gabor_0_deg.png,,,,,0,28,28,18,,,,,,,,,,,,,,,263.2947893999517,264.2944972999394,265.04481669992674,265.0979950999608,265.08435759996064,265.1123834999744,space,0.3499938999302685,265.04481669992674,262.5610981999198,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
26,go,8,space,gabor_0_deg.png,,,,,0,29,29,25,,,,,,,,,,,,,,,266.17684420000296,267.17775179992896,267.9303128999891,267.9947936999379,267.9514207999455,267.9947936999379,space,0.3190796000417322,267.9303128999891,None,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
8,go,8,space,gabor_0_deg.png,,,,,0,30,30,7,,,,,,,,,,,,,,,269.04303509998135,270.0420302998973,270.7952762999339,270.8583989999024,270.8170040999539,270.8583989999024,space,0.3132146999705583,270.7952762999339,None,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
18,go,9,space,gabor_0_deg.png,,,,,0,31,31,17,,,,,,,,,,,,,,,271.8911382999504,272.8908624999458,273.64047789992765,273.6943179999944,273.66123189998325,273.6943179999944,space,0.3217232000315562,273.64047789992765,None,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
16,go,7,space,gabor_0_deg.png,,,,,0,32,32,15,,,,,,,,,,,,,,,274.7578054999467,275.7620700999396,276.50613759993576,276.5569966000039,276.5268482998945,276.5569966000039,space,0.32115860003978014,276.50613759993576,None,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
23,go,5,space,gabor_0_deg.png,,,,,0,33,33,22,,,,,,,,,,,,,,,277.60533459996805,278.60505389992613,279.3555613999488,279.4063013999257,279.37632639997173,279.4063013999257,space,0.3097224999219179,279.3555613999488,None,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
35,go,8,space,gabor_0_deg.png,,,,,0,34,34,34,,,,,,,,,,,,,,,280.45428989990614,281.45404409989715,282.20362129993737,282.25807389989495,282.22581699991133,282.25807389989495,space,0.38319700001738966,282.20362129993737,None,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
33,go,6,space,gabor_0_deg.png,,,,,0,35,35,32,,,,,,,,,,,,,,,283.3697390999878,284.36964109994005,285.11924029991496,285.17118819989264,285.14049679995514,285.17118819989264,space,0.28594640002120286,285.11924029991496,None,10. participant,001,2021_Dec_01_1512,Experiment_Alli,2021.1.4,59.74308084622257,
