trial,condition,number,response,mask,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Instructions.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.started,key_resp_2.stopped,key_resp_2.rt,text_3.started,text_3.stopped,text_4.started,text_4.stopped,image.started,image.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
8,go,8,space,,0,11,11,7,,,,,,,,,,,95.7103074999759,96.70955449994653,97.45944459992461,97.5094492000062,space,97.45944459992461,None,0.33427780005149543,,,,,,,,,,,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
4,go,4,space,,0,12,12,3,,,,,,,,,,,98.55837119999342,99.55851379991509,100.30787139991298,100.35853640001733,space,100.30787139991298,None,0.3287975999992341,,,,,,,,,,,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
18,go,9,space,,0,13,13,17,,,,,,,,,,,101.39249050000217,102.4074188999366,103.15678630000912,103.20671289996244,space,103.15678630000912,None,0.41514930000994354,,,,,,,,,,,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
13,go,4,space,,0,14,14,12,,,,,,,,,,,104.32452769996598,105.3241547999205,106.0890201999573,106.1401994000189,space,106.0890201999573,None,0.2714486999902874,,,,,,,,,,,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
9,go,9,space,,0,15,15,8,,,,,,,,,,,107.13974180002697,108.14015799993649,108.89063829998486,108.95609559991863,space,108.89063829998486,None,0.33375910005997866,,,,,,,,,,,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
27,go,9,space,,0,16,16,26,,,,,,,,,,,110.0053801999893,111.00499689998105,111.75456549995579,111.80457989999559,space,111.75456549995579,None,0.3239175999769941,,,,,,,,,,,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
19,go,1,space,,0,17,17,18,,,,,,,,,,,112.85363899997901,113.85304519999772,114.60487059992738,114.65472689992748,space,114.60487059992738,None,0.30302840005606413,,,,,,,,,,,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
10,go,1,space,,0,18,18,9,,,,,,,,,,,115.68611100001726,116.68618379998952,117.43738289992325,117.4874634000007,space,117.43738289992325,None,0.3595412999857217,,,,,,,,,,,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
1,go,1,space,,0,19,19,0,,,,,,,,,,,118.5763865999179,119.58693420002237,120.32415439991746,120.38710499997251,space,120.32415439991746,None,0.2975900999736041,,,,,,,,,,,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
35,go,8,space,,0,20,20,34,,,,,,,,,,,121.40213890001178,122.40194110001903,123.15826719999313,123.22289510001428,space,123.15826719999313,None,0.24650520004797727,,,,,,,,,,,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
21,no-go,3,None,,0,21,21,20,,,,,,,,,,,124.18498979997821,125.1829018999124,125.93319879996125,125.98542449995875,space,125.93319879996125,None,0.3259610999375582,,,,,,,,,,,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
7,go,7,space,,0,22,22,6,,,,,,,,,,,127.0349784999853,128.04839080001693,128.78150929999538,128.83261329995003,space,128.78150929999538,None,0.3579397000139579,,,,,,,,,,,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
20,go,2,space,,0,23,23,19,,,,,,,,,,,129.9150034999475,130.93038859998342,131.6643157999497,131.71561949991155,space,131.6643157999497,None,0.3341543000424281,,,,,,,,,,,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
31,go,4,space,,0,24,24,30,,,,,,,,,,,132.7659311000025,133.77920699992683,134.51728479994927,134.57989239995368,space,134.51728479994927,None,0.38891740003600717,,,,,,,,,,,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
24,go,6,space,,0,25,25,23,,,,,,,,,,,135.6782869999297,136.68369819992222,137.42860609991476,137.47988599992823,space,137.42860609991476,None,0.32213960005901754,,,,,,,,,,,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
15,go,6,space,,0,26,26,14,,,,,,,,,,,138.52782379998825,139.54356099991128,140.27733399998397,140.34167529991828,space,140.27733399998397,None,0.33689460007008165,,,,,,,,,,,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
22,go,4,space,,0,27,27,21,,,,,,,,,,,141.3934799999697,142.40794309997,143.14224700001068,143.1910963000264,space,143.14224700001068,None,0.3304902999661863,,,,,,,,,,,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
17,go,8,space,,0,28,28,16,,,,,,,,,,,144.24067899992224,145.23965220001992,145.98958229995333,146.03951269993559,space,145.98958229995333,None,0.3872935000108555,,,,,,,,,,,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
33,go,6,space,,0,29,29,32,,,,,,,,,,,147.13995370001066,148.13893739995547,148.88851700001396,148.9384458999848,space,148.88851700001396,None,0.3384745001094416,,,,,,,,,,,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
5,go,5,space,,0,30,30,4,,,,,,,,,,,150.00475680001546,151.00514199992176,151.75396869995166,151.8039270999143,space,151.75396869995166,None,0.34168990002945065,,,,,,,,,,,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
32,go,5,space,,0,31,31,31,,,,,,,,,,,152.88680430001114,153.88830099999905,154.62161049991846,154.67103969992604,space,154.62161049991846,None,0.33813460008241236,,,,,,,,,,,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
36,go,9,space,,0,32,32,35,,,,,,,,,,,155.7375024999492,156.73660880001262,157.48689139995258,157.53667900001165,space,157.48689139995258,None,0.28589539998210967,,,,,,,,,,,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
26,go,8,space,,0,33,33,25,,,,,,,,,,,158.55297379998956,159.55219509999733,160.30046059994493,160.35182370000985,space,160.30046059994493,None,0.3363332999870181,,,,,,,,,,,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
29,go,2,space,,0,34,34,28,,,,,,,,,,,161.40049269993324,162.4162993999198,163.1498460000148,163.19962949992623,space,163.1498460000148,None,0.2918753999983892,,,,,,,,,,,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
2,go,2,space,,0,35,35,1,,,,,,,,,,,164.21574369992595,165.2160027999198,165.9652012999868,166.01624039991293,space,165.9652012999868,None,0.29083909990731627,,,,,,,,,,,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
1,go,1,space,gabor_0_deg.png,,,,,0,0,0,0,,,,,,,,,,,,,,,167.0812613000162,168.08128409995697,168.83131279994268,168.92702219996136,168.90528409997933,168.94833589997143,space,0.39311159995850176,168.83131279994268,None,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
2,go,2,space,gabor_0_deg.png,,,,,0,1,1,1,,,,,,,,,,,,,,,169.99754329991993,170.9964649999747,171.74616300000343,171.79637060000096,171.76468569994904,171.79637060000096,space,0.467119500041008,171.74616300000343,None,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
3,no-go,3,None,gabor_0_deg.png,,,,,0,2,2,2,,,,,,,,,,,,,,,172.97900880000088,173.97971159999724,174.7132230999414,174.76228519994766,174.7469102999894,174.77894789993297,None,,174.7132230999414,None,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
4,go,4,space,gabor_0_deg.png,,,,,0,3,3,3,,,,,,,,,,,,,,,177.48141419992317,178.49487739999313,179.2522089999402,179.31692479993217,179.2522089999402,179.29161780001596,None,,179.2522089999402,176.7441845999565,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
5,go,5,space,gabor_0_deg.png,,,,,0,4,4,4,,,,,,,,,,,,,,,182.01081000000704,183.0120649000164,183.76233569998294,183.82640919997357,183.78335639997385,183.82640919997357,space,0.37979559996165335,183.76233569998294,181.27562470000703,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
6,go,6,space,gabor_0_deg.png,,,,,0,5,5,5,,,,,,,,,,,,,,,184.90926779992878,185.90832849999424,186.67534979991615,186.73848790000193,186.69623569992837,186.73848790000193,space,0.4086933999788016,186.67534979991615,None,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
7,go,7,space,gabor_0_deg.png,,,,,0,6,6,6,,,,,,,,,,,,,,,187.87383759999648,188.87377990002278,189.62306080001872,189.67542689992115,189.64536159997806,189.67542689992115,space,0.7158254000823945,189.62306080001872,None,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
8,go,8,space,gabor_0_deg.png,,,,,0,7,7,7,,,,,,,,,,,,,,,191.12260130001232,192.1238778999541,192.87333580001723,192.92503329995088,192.89533269999083,192.92503329995088,space,0.3593624000204727,192.87333580001723,None,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
9,go,9,space,gabor_0_deg.png,,,,,0,8,8,8,,,,,,,,,,,,,,,194.02286189992446,195.03784509992693,195.77226599992719,195.83775880001485,195.7956133999396,195.83775880001485,space,0.3466462000505999,195.77226599992719,None,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
10,go,1,space,gabor_0_deg.png,,,,,0,9,9,9,,,,,,,,,,,,,,,196.90549149992876,197.92005979991518,198.68272479996085,198.74402609991375,198.70409170002677,198.74402609991375,space,0.6632921999553218,198.68272479996085,None,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
11,go,2,space,gabor_0_deg.png,,,,,0,10,10,10,,,,,,,,,,,,,,,200.13805960002355,201.1528439000249,201.88490519998595,201.93694519996643,201.9079598999815,201.93694519996643,space,0.32534470001701266,201.88490519998595,None,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
12,no-go,3,None,gabor_0_deg.png,,,,,0,11,11,11,,,,,,,,,,,,,,,203.00102929992136,204.0007371000247,204.7512872000225,204.80434689996764,204.7731554999482,204.80434689996764,space,0.3777478999691084,204.7512872000225,None,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
13,go,4,space,gabor_0_deg.png,,,,,0,12,12,12,,,,,,,,,,,,,,,205.89998059999198,206.8996565999696,207.65386780002154,207.71805379993748,207.67318339995109,207.71805379993748,space,0.3691448000026867,207.65386780002154,None,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
14,go,5,space,gabor_0_deg.png,,,,,0,13,13,13,,,,,,,,,,,,,,,208.8007895000046,209.8160853999434,210.56519859994296,210.61598469992168,210.58565279992763,210.61598469992168,space,0.37195990001782775,210.56519859994296,None,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
15,go,6,space,gabor_0_deg.png,,,,,0,14,14,14,,,,,,,,,,,,,,,211.73292009998113,212.73109759995714,213.48308619996533,213.5478511999827,213.50499299995136,213.5478511999827,space,0.36352250003255904,213.48308619996533,None,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
16,go,7,space,gabor_0_deg.png,,,,,0,15,15,15,,,,,,,,,,,,,,,214.63023080001585,215.63084250001702,216.38474839995615,216.44962490000762,216.40404029993806,216.44962490000762,space,0.2902880000183359,216.38474839995615,None,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
17,go,8,space,gabor_0_deg.png,,,,,0,16,16,16,,,,,,,,,,,,,,,217.4607485999586,218.46416530001443,219.20207439991646,219.2700090999715,219.25302780000493,219.29479680000804,space,0.45718979998491704,219.20207439991646,None,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
18,go,9,space,gabor_0_deg.png,,,,,0,17,17,17,,,,,,,,,,,,,,,220.43192260002252,221.44401939993259,222.17998100002296,222.2324632999953,222.20052079996094,222.2324632999953,space,0.2892979000462219,222.17998100002296,None,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
19,go,1,space,gabor_0_deg.png,,,,,0,18,18,18,,,,,,,,,,,,,,,223.26695969991852,224.27809359994717,225.0106535999803,225.0611941999523,225.03064080001786,225.0611941999523,space,0.3110924999928102,225.0106535999803,None,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
20,go,2,space,gabor_0_deg.png,,,,,0,19,19,19,,,,,,,,,,,,,,,226.0919282999821,227.09179570002016,227.8425724999979,227.89312000002246,227.86344959994312,227.89312000002246,space,0.32897519995458424,227.8425724999979,None,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
21,no-go,3,None,gabor_0_deg.png,,,,,0,20,20,20,,,,,,,,,,,,,,,228.95792790001724,229.95720239996444,230.71074829995632,230.77475380001124,230.73130460001994,230.77475380001124,None,,230.71074829995632,None,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
22,go,4,space,gabor_0_deg.png,,,,,0,21,21,21,,,,,,,,,,,,,,,233.472442499944,234.4722774999682,235.2229074999923,235.27395639999304,235.2443022999214,235.27395639999304,space,0.32921309990342706,235.2229074999923,232.73648820002563,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
23,go,5,space,gabor_0_deg.png,,,,,0,22,22,22,,,,,,,,,,,,,,,236.3380500000203,237.33684060000814,238.08741879998706,238.1371184999589,238.10613069997635,238.1371184999589,space,0.4326481999596581,238.08741879998706,None,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
24,go,6,space,gabor_0_deg.png,,,,,0,23,23,23,,,,,,,,,,,,,,,239.29499670001678,240.3083106999984,241.0421627999749,241.10258830001112,241.062001699931,241.10258830001112,space,0.3798788000131026,241.0421627999749,None,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
25,go,7,space,gabor_0_deg.png,,,,,0,24,24,24,,,,,,,,,,,,,,,242.21888379997108,243.21826479991432,243.9700922999764,244.0203474999871,243.9912108000135,244.0203474999871,space,0.36857559997588396,243.9700922999764,None,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
26,go,8,space,gabor_0_deg.png,,,,,0,25,25,25,,,,,,,,,,,,,,,245.12141909997445,246.13397099997383,246.88615269993898,246.93669040000532,246.90698500000872,246.93669040000532,space,0.31657499994616956,246.88615269993898,None,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
27,go,9,space,gabor_0_deg.png,,,,,0,26,26,26,,,,,,,,,,,,,,,248.00485219992697,249.01659189991187,249.7512586999219,249.80213039997034,249.77378179994412,249.80213039997034,space,0.34704600006807595,249.7512586999219,None,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
28,go,1,space,gabor_0_deg.png,,,,,0,27,27,27,,,,,,,,,,,,,,,250.88590100000147,251.90070070000365,252.63379059999716,252.69898350001313,252.65495419991203,252.69898350001313,space,0.347388599999249,252.63379059999716,None,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
29,go,2,space,gabor_0_deg.png,,,,,0,28,28,28,,,,,,,,,,,,,,,253.7508780999342,254.76403820002452,255.49764339998364,255.54882169992197,255.52004099998157,255.54882169992197,space,0.3020001999102533,255.49764339998364,None,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
30,no-go,3,None,gabor_0_deg.png,,,,,0,29,29,29,,,,,,,,,,,,,,,256.59712439996656,257.596838700003,258.3548512000125,258.4170685999561,258.37515709991567,258.4170685999561,space,0.8795076999813318,258.3548512000125,None,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
31,go,4,space,gabor_0_deg.png,,,,,0,30,30,30,,,,,,,,,,,,,,,260.0301576999482,261.02847239992116,261.7793958999682,261.8305932999356,261.79998889996205,261.8305932999356,space,0.3848062999313697,261.7793958999682,None,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
32,go,5,space,gabor_0_deg.png,,,,,0,31,31,31,,,,,,,,,,,,,,,262.96771859994624,263.97730539995246,264.7109148999443,264.77792939997744,264.75179180002306,264.7936566999415,space,0.3268374999752268,264.7109148999443,None,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
33,go,6,space,gabor_0_deg.png,,,,,0,32,32,32,,,,,,,,,,,,,,,265.8271353999153,266.82667520001996,267.57550839998294,267.6271923999302,267.5966349999653,267.6271923999302,space,0.23642349999863654,267.57550839998294,None,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
34,go,7,space,gabor_0_deg.png,,,,,0,33,33,33,,,,,,,,,,,,,,,268.60913190001156,269.6081248000264,270.3584248999832,270.40951859997585,270.3800017000176,270.40951859997585,space,0.2934886999428272,270.3584248999832,None,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
35,go,8,space,gabor_0_deg.png,,,,,0,34,34,34,,,,,,,,,,,,,,,271.4420167999342,272.44006749999244,273.1908670000266,273.2423838999821,273.21229489997495,273.2423838999821,space,0.28497790009714663,273.1908670000266,None,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
36,go,9,space,gabor_0_deg.png,,,,,0,35,35,35,,,,,,,,,,,,,,,274.25611770001706,275.2559835999273,276.0072775000008,276.072157699964,276.02983929996844,276.072157699964,space,0.35246679990086704,276.0072775000008,None,4. participant,001,2021_Dec_01_1418,Experiment_Alli,2021.1.4,60.689223209784,
