trial,condition,number,response,mask,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Instructions.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,image.started,image.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
15,go,6,space,,0,16,16,14,,,,,,,,,,,171.9759605000727,172.99107119999826,173.72682920005172,173.7752895000158,space,0.40005890000611544,173.72682920005172,None,,,,,,,,,,,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
34,go,7,space,,0,17,17,33,,,,,,,,,,,174.89148019999266,175.90679839998484,176.63936769997235,176.69061010004953,space,0.3413090000394732,176.63936769997235,None,,,,,,,,,,,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
9,go,9,space,,0,18,18,8,,,,,,,,,,,177.75814130005892,178.77211530006025,179.50651820003986,179.55595100007486,space,0.43321239994838834,179.50651820003986,None,,,,,,,,,,,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
33,go,6,space,,0,19,19,32,,,,,,,,,,,180.6944366999669,181.7045008999994,182.46067870000843,182.52237010002136,space,0.4106683999998495,182.46067870000843,None,,,,,,,,,,,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
31,go,4,space,,0,20,20,30,,,,,,,,,,,183.63534759997856,184.6361177000217,185.3860282000387,185.4353706999682,space,0.3889534999616444,185.3860282000387,None,,,,,,,,,,,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
21,no-go,3,None,,0,21,21,20,,,,,,,,,,,186.56937869999092,187.56901430001017,188.31952380004805,188.38521430001128,None,,188.31952380004805,None,,,,,,,,,,,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
6,go,6,space,,0,22,22,5,,,,,,,,,,,191.08462229999714,192.10010759998113,192.8344796000747,192.88488999998663,space,0.33512730000074953,192.8344796000747,190.33963040006347,,,,,,,,,,,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
4,go,4,space,,0,23,23,3,,,,,,,,,,,193.95005139999557,194.9493220000295,195.6981448000297,195.74977290001698,space,0.3762808999745175,195.6981448000297,None,,,,,,,,,,,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
23,go,5,space,,0,24,24,22,,,,,,,,,,,196.85019330005161,197.86471370002255,198.59721370006446,198.64899080002215,space,0.3608664000639692,198.59721370006446,None,,,,,,,,,,,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
1,go,1,space,,0,25,25,0,,,,,,,,,,,199.73048260004725,200.72968230000697,201.48370240000077,201.54796640004497,space,0.5388341000070795,201.48370240000077,None,,,,,,,,,,,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
7,go,7,space,,0,26,26,6,,,,,,,,,,,202.79602410004009,203.79561659996398,204.54529410006944,204.59733590006363,space,0.3820205999072641,204.54529410006944,None,,,,,,,,,,,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
35,go,8,space,,0,27,27,34,,,,,,,,,,,205.6776265000226,206.67713470000308,207.4445613999851,207.4966415000381,space,0.29718690004665405,207.4445613999851,None,,,,,,,,,,,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
13,go,4,space,,0,28,28,12,,,,,,,,,,,208.54300249996595,209.5427509000292,210.2953956000274,210.34350610000547,space,0.4654960000189021,210.2953956000274,None,,,,,,,,,,,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
29,go,2,space,,0,29,29,28,,,,,,,,,,,211.54199870000593,212.54232340003364,213.29202300007455,213.34368809999432,space,0.3983730000909418,213.29202300007455,None,,,,,,,,,,,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
20,go,2,space,,0,30,30,19,,,,,,,,,,,214.45846240001265,215.45708570000716,216.2119693000568,216.2588834000053,space,0.40751429996453226,216.2119693000568,None,,,,,,,,,,,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
24,go,6,space,,0,31,31,23,,,,,,,,,,,217.389988000039,218.39048910001293,219.14335370005574,219.19196209998336,space,0.37021929991897196,219.14335370005574,None,,,,,,,,,,,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
8,go,8,space,,0,32,32,7,,,,,,,,,,,220.27659170003608,221.27749180002138,222.04135359998327,222.10551729996223,space,0.4226704000029713,222.04135359998327,None,,,,,,,,,,,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
2,go,2,space,,0,33,33,1,,,,,,,,,,,223.2388677999843,224.23721210006624,224.98798850004096,225.03824680007529,space,0.4047437999397516,224.98798850004096,None,,,,,,,,,,,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
28,go,1,space,,0,34,34,27,,,,,,,,,,,226.17022790003102,227.16986200003885,227.92035689996555,227.97055830003228,space,0.4266825000522658,227.92035689996555,None,,,,,,,,,,,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
27,go,9,space,,0,35,35,26,,,,,,,,,,,229.11835910007358,230.11787980003282,230.8703177999705,230.9184536000248,space,0.3755293999565765,230.8703177999705,None,,,,,,,,,,,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
1,go,1,space,gabor_0_deg.png,,,,,0,0,0,0,,,,,,,,,,,,,,,232.1676653000759,233.16682460007723,233.91663460002746,234.03306579997297,234.01241429999936,234.04963310004678,space,0.43400699994526803,233.91663460002746,None,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
2,go,2,space,gabor_0_deg.png,,,,,0,1,1,1,,,,,,,,,,,,,,,235.13457790005486,236.1488851000322,236.88213430007454,236.93407179997303,236.9045380000025,236.93407179997303,space,0.5087533000623807,236.88213430007454,None,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
3,no-go,3,None,gabor_0_deg.png,,,,,0,2,2,2,,,,,,,,,,,,,,,238.18298719997983,239.1996960999677,239.9311338000698,239.9943150000181,239.95255819999147,239.9943150000181,space,0.3830200000666082,239.9311338000698,None,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
4,go,4,space,gabor_0_deg.png,,,,,0,3,3,3,,,,,,,,,,,,,,,241.0971673000604,242.0963167999871,242.84982400003355,242.91277649998665,242.87120930000674,242.91277649998665,space,0.6851913999998942,242.84982400003355,None,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
5,go,5,space,gabor_0_deg.png,,,,,0,4,4,4,,,,,,,,,,,,,,,244.3320706000086,245.34668740001507,246.07778559997678,246.13112190004904,246.09995750000235,246.13112190004904,space,0.400651799980551,246.07778559997678,None,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
6,go,6,space,gabor_0_deg.png,,,,,0,5,5,5,,,,,,,,,,,,,,,247.2614295000676,248.26610070001334,249.0104471000377,249.07397739996668,249.03276530001312,249.07397739996668,space,0.5771112999645993,249.0104471000377,None,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
7,go,7,space,gabor_0_deg.png,,,,,0,6,6,6,,,,,,,,,,,,,,,250.37664669996593,251.37595330004115,252.12721000006422,252.19395220000297,252.14905060001183,252.19395220000297,space,0.3472975998884067,252.12721000006422,None,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
8,go,8,space,gabor_0_deg.png,,,,,0,7,7,7,,,,,,,,,,,,,,,253.24176080001052,254.24176220002118,254.99121820006985,255.0460580000654,255.03194999997504,255.05920350004453,space,0.2824859000975266,254.99121820006985,None,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
9,go,9,space,gabor_0_deg.png,,,,,0,8,8,8,,,,,,,,,,,,,,,256.058390900027,257.07366260001436,257.8081982000731,257.8594534000149,257.8300670000026,257.8594534000149,space,0.34204700007103384,257.8081982000731,None,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
10,go,1,space,gabor_0_deg.png,,,,,0,9,9,9,,,,,,,,,,,,,,,258.94010190002155,259.94037119997665,260.6923930000048,260.7555738000665,260.7139269000618,260.7555738000665,space,0.3170673999702558,260.6923930000048,None,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
11,go,2,space,gabor_0_deg.png,,,,,0,10,10,10,,,,,,,,,,,,,,,261.7950559000019,262.80574840004556,263.55477170005906,263.6075650000712,263.577056500013,263.6075650000712,space,0.27370049990713596,263.55477170005906,None,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
12,no-go,3,None,gabor_0_deg.png,,,,,0,11,11,11,,,,,,,,,,,,,,,264.6216687000124,265.62097899999935,266.36285030003637,266.42455039999913,266.38420670002233,266.42455039999913,space,0.299870099988766,266.36285030003637,None,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
13,go,4,space,gabor_0_deg.png,,,,,0,12,12,12,,,,,,,,,,,,,,,267.4538578999927,268.4530349000124,269.20369039999787,269.2550801000325,269.22473160002846,269.2550801000325,space,0.3686231999890879,269.20369039999787,None,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
14,go,5,space,gabor_0_deg.png,,,,,0,13,13,13,,,,,,,,,,,,,,,270.3703516999958,271.368649900076,272.1193129000021,272.17017689999193,272.13994390005246,272.17017689999193,space,0.33315700001548976,272.1193129000021,None,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
15,go,6,space,gabor_0_deg.png,,,,,0,14,14,14,,,,,,,,,,,,,,,273.23516629997175,274.2505500999978,274.9853340999689,275.0353997000493,275.0051564000314,275.0353997000493,space,0.37026049999985844,274.9853340999689,None,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
16,go,7,space,gabor_0_deg.png,,,,,0,15,15,15,,,,,,,,,,,,,,,276.13276609999593,277.1327775999671,277.8995928000659,277.95165840000845,277.9211593000218,277.95165840000845,space,0.37574590009171516,277.8995928000659,None,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
17,go,8,space,gabor_0_deg.png,,,,,0,16,16,16,,,,,,,,,,,,,,,279.04854860005435,280.048366800067,280.81431200006045,280.866006199969,280.83608230005484,280.866006199969,space,0.3456666999263689,280.81431200006045,None,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
18,go,9,space,gabor_0_deg.png,,,,,0,17,17,17,,,,,,,,,,,,,,,281.9330999000231,282.94677340006456,283.67992340005003,283.74341920006555,283.72004200005904,283.7632792000659,space,0.29366800002753735,283.67992340005003,None,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
19,go,1,space,gabor_0_deg.png,,,,,0,18,18,18,,,,,,,,,,,,,,,284.7639916000189,285.7624721999746,286.5141845999751,286.5658229000401,286.534815800027,286.5658229000401,space,0.32326860004104674,286.5141845999751,None,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
20,go,2,space,gabor_0_deg.png,,,,,0,19,19,19,,,,,,,,,,,,,,,287.62882149999496,288.6287813000381,289.378749400028,289.4302657999797,289.3994478000095,289.4302657999797,None,,289.378749400028,None,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
21,no-go,3,None,gabor_0_deg.png,,,,,0,20,20,20,,,,,,,,,,,,,,,292.1428141000215,293.1430878000101,293.89222609996796,293.94658540003,293.9319604000775,293.960674699978,space,0.45777239999733865,293.89222609996796,291.40843379998114,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
22,go,4,space,gabor_0_deg.png,,,,,0,21,21,21,,,,,,,,,,,,,,,295.14145100000314,296.14212390000466,296.89188510004897,296.9433820999693,296.91440730006434,296.9433820999693,space,0.5471404999261722,296.89188510004897,None,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
23,go,5,space,gabor_0_deg.png,,,,,0,22,22,22,,,,,,,,,,,,,,,298.2239819000242,299.22354999999516,299.9731921000639,300.02528359997086,299.99536920001265,300.02528359997086,space,0.3996780999004841,299.9731921000639,None,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
24,go,6,space,gabor_0_deg.png,,,,,0,23,23,23,,,,,,,,,,,,,,,301.1399071000051,302.15623329998925,302.889204600011,302.9430520000169,302.9283116000006,302.9571060000453,space,0.3033988999668509,302.889204600011,None,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
25,go,7,space,gabor_0_deg.png,,,,,0,24,24,24,,,,,,,,,,,,,,,303.97129710006993,304.97148229996674,305.72374200006016,305.77323250006884,305.74376480001956,305.77323250006884,space,0.3221773999975994,305.72374200006016,None,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
26,go,8,space,gabor_0_deg.png,,,,,0,25,25,25,,,,,,,,,,,,,,,306.82580670004245,307.83645429997705,308.5871215000516,308.6391238999786,308.6094663999975,308.6391238999786,space,0.39300259994342923,308.5871215000516,None,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
27,go,9,space,gabor_0_deg.png,,,,,0,26,26,26,,,,,,,,,,,,,,,309.77044650004245,310.7855329000158,311.508373000077,311.5666998999659,311.5523484000005,311.58756300003733,space,0.27644000004511327,311.508373000077,None,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
28,go,1,space,gabor_0_deg.png,,,,,0,27,27,27,,,,,,,,,,,,,,,312.5847790000262,313.58535629999824,314.33444450004026,314.38734370004386,314.3572308999719,314.38734370004386,space,0.2693576000165194,314.33444450004026,None,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
29,go,2,space,gabor_0_deg.png,,,,,0,28,28,28,,,,,,,,,,,,,,,315.3854036000557,316.3844597999705,317.13718510000035,317.2043648000108,317.1754229000071,317.22032500000205,space,0.47049870004411787,317.13718510000035,None,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
30,no-go,3,None,gabor_0_deg.png,,,,,0,29,29,29,,,,,,,,,,,,,,,318.3836859000148,319.39920089999214,320.13197750004474,320.1824649000773,320.1497196999844,320.1824649000773,space,0.5151063000084832,320.13197750004474,None,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
31,go,4,space,gabor_0_deg.png,,,,,0,30,30,30,,,,,,,,,,,,,,,321.4150394999888,322.431241500075,323.164102400071,323.21418260002974,323.199036700069,323.2299391999841,space,0.5522069999715313,323.164102400071,None,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
32,go,5,space,gabor_0_deg.png,,,,,0,31,31,31,,,,,,,,,,,,,,,324.49767469998915,325.5121268000221,326.2292628000723,326.2801556000486,326.2633895999752,326.29675199999474,space,0.45653710002079606,326.2292628000723,None,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
33,go,6,space,gabor_0_deg.png,,,,,0,32,32,32,,,,,,,,,,,,,,,327.4450945999706,328.44481640006416,329.21065819996875,329.2601648999844,329.22895660006907,329.2601648999844,space,0.34420480008702725,329.21065819996875,None,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
34,go,7,space,gabor_0_deg.png,,,,,0,33,33,33,,,,,,,,,,,,,,,330.32640670007095,331.32554930006154,332.075838400051,332.1260166000575,332.0937668000115,332.1260166000575,space,0.26507379999384284,332.075838400051,None,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
35,go,8,space,gabor_0_deg.png,,,,,0,34,34,34,,,,,,,,,,,,,,,333.11045839998405,334.12586040003225,334.85810109996237,334.90842160000466,334.87600579997525,334.90842160000466,space,0.30514900002162904,334.85810109996237,None,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
36,go,9,space,gabor_0_deg.png,,,,,0,35,35,35,,,,,,,,,,,,,,,335.94047989998944,336.9407282000175,337.6903349000495,337.7408549999818,337.725450500031,337.75662430003285,space,0.25705809995997697,337.6903349000495,None,2. participant,001,2021_Dec_01_1405,Experiment_Alli,2021.1.4,60.53763475461207,
