trial,condition,number,response,mask,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Instructions.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,image.started,image.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
11,go,2,space,,0,17,17,10,,,,,,,,,,,108.15285479999147,109.15614279999863,109.90271559997927,109.95481110003311,space,0.41478120000101626,109.90271559997927,None,,,,,,,,,,,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
25,go,7,space,,0,18,18,24,,,,,,,,,,,111.07437359995674,112.08467969996855,112.82205049996264,112.87190719996579,space,0.3297502000350505,112.82205049996264,None,,,,,,,,,,,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
3,no-go,3,None,,0,19,19,2,,,,,,,,,,,113.91780890000518,114.91771039995365,115.66985040006693,115.71754760004114,space,0.2842315000016242,115.66985040006693,None,,,,,,,,,,,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
23,go,5,space,,0,20,20,22,,,,,,,,,,,116.75175000005402,117.75125680002384,118.50297659996431,118.56603950005956,space,0.34632230002898723,118.50297659996431,None,,,,,,,,,,,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
30,no-go,3,None,,0,21,21,29,,,,,,,,,,,119.61799980001524,120.62997710006312,121.36553359997924,121.41621439997107,None,,121.36553359997924,None,,,,,,,,,,,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
1,go,1,space,,0,22,22,0,,,,,,,,,,,124.1499626999721,125.16619510005694,125.88177029998042,125.93072359997313,space,0.31384860002435744,125.88177029998042,123.38908330001868,,,,,,,,,,,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
5,go,5,space,,0,23,23,4,,,,,,,,,,,126.96293799998239,127.96208249998745,128.71491640002932,128.7649531000061,space,0.48371749999932945,128.71491640002932,None,,,,,,,,,,,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
7,go,7,space,,0,24,24,6,,,,,,,,,,,129.97841009998228,130.9788287000265,131.73036960000172,131.79234120005276,space,0.29614820005372167,131.73036960000172,None,,,,,,,,,,,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
8,go,8,space,,0,25,25,7,,,,,,,,,,,132.81728690001182,133.82644670002628,134.55925379996188,134.6094392000232,space,0.3258688999339938,134.55925379996188,None,,,,,,,,,,,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
14,go,5,space,,0,26,26,13,,,,,,,,,,,135.65823529998306,136.66144439997151,137.40934959996957,137.459242300014,space,0.28641069994773716,137.40934959996957,None,,,,,,,,,,,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
32,go,5,space,,0,27,27,31,,,,,,,,,,,138.47406150004826,139.4739390000468,140.22575209999923,140.27556740003638,space,0.2875313999829814,140.22575209999923,None,,,,,,,,,,,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
17,go,8,space,,0,28,28,16,,,,,,,,,,,141.29168609995395,142.30630549998023,143.04218390001915,143.091881499975,space,0.32504329993389547,143.04218390001915,None,,,,,,,,,,,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
24,go,6,space,,0,29,29,23,,,,,,,,,,,144.13865239999723,145.14378340006806,145.89039790001698,145.94054840004537,space,0.28119669994339347,145.89039790001698,None,,,,,,,,,,,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
33,go,6,space,,0,30,30,32,,,,,,,,,,,146.9373631000053,147.93714689998887,148.68915730004665,148.73922920005862,space,0.3416318000527099,148.68915730004665,None,,,,,,,,,,,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
20,go,2,space,,0,31,31,19,,,,,,,,,,,149.8170906000305,150.81995689996984,151.5541671999963,151.60288699995726,space,0.3900824999436736,151.5541671999963,None,,,,,,,,,,,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
29,go,2,space,,0,32,32,28,,,,,,,,,,,152.7194615000626,153.71830800001044,154.46796509996057,154.51944880001247,space,0.28202739998232573,154.46796509996057,None,,,,,,,,,,,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
13,go,4,space,,0,33,33,12,,,,,,,,,,,155.51919939997606,156.5338417000603,157.26785920001566,157.31920609995723,space,0.27934729994740337,157.26785920001566,None,,,,,,,,,,,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
12,no-go,3,None,,0,34,34,11,,,,,,,,,,,158.31591270002536,159.31623150000814,160.0669156999793,160.11812260001898,space,0.28459439997095615,160.0669156999793,None,,,,,,,,,,,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
19,go,1,space,,0,35,35,18,,,,,,,,,,,161.132202400011,162.1321621000534,162.882210199954,162.93213650002144,space,0.3550851000472903,162.882210199954,None,,,,,,,,,,,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
1,go,1,space,gabor_0_deg.png,,,,,0,0,0,0,,,,,,,,,,,,,,,164.06391430005897,165.06444079999346,165.81814270000905,165.92918800003827,165.90797539998312,165.94719490001444,space,0.3060226999223232,165.81814270000905,None,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
2,go,2,space,gabor_0_deg.png,,,,,0,1,1,1,,,,,,,,,,,,,,,166.91324729996268,167.91296910005622,168.6629810000304,168.7139919999754,168.68385060003493,168.7139919999754,space,0.4910944999428466,168.6629810000304,None,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
3,no-go,3,None,gabor_0_deg.png,,,,,0,2,2,2,,,,,,,,,,,,,,,169.9447389000561,170.94611150003038,171.69569860002957,171.74723460001405,171.71659079997335,171.74723460001405,space,0.3217160999774933,171.69569860002957,None,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
4,go,4,space,gabor_0_deg.png,,,,,0,3,3,3,,,,,,,,,,,,,,,172.8123823000351,173.82678140001372,174.56400879996363,174.6147656000685,174.5826451999601,174.6147656000685,space,0.35737610002979636,174.56400879996363,None,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
5,go,5,space,gabor_0_deg.png,,,,,0,4,4,4,,,,,,,,,,,,,,,175.69312009995338,176.7156452999916,177.44339939998463,177.49576690001413,177.48147580004297,177.50978650001343,space,0.43263529997784644,177.44339939998463,None,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
6,go,6,space,gabor_0_deg.png,,,,,0,5,5,5,,,,,,,,,,,,,,,178.64277000003494,179.64181619999,180.40858180006035,180.46014470001683,180.42947600001935,180.46014470001683,space,0.3259599000448361,180.40858180006035,None,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
7,go,7,space,gabor_0_deg.png,,,,,0,6,6,6,,,,,,,,,,,,,,,181.52361040003598,182.5246054000454,183.276124099968,183.3272336999653,183.31219139997847,183.34107910003513,space,0.3628819000441581,183.276124099968,None,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
8,go,8,space,gabor_0_deg.png,,,,,0,7,7,7,,,,,,,,,,,,,,,184.422341800062,185.42239860002883,186.1719957999885,186.22467759996653,186.1945645000087,186.22467759996653,space,0.4358442999655381,186.1719957999885,None,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
9,go,9,space,gabor_0_deg.png,,,,,0,8,8,8,,,,,,,,,,,,,,,187.38852789998055,188.38754669995978,189.13728480006102,189.18899140006397,189.15920460002962,189.18899140006397,space,0.38523890008218586,189.13728480006102,None,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
10,go,1,space,gabor_0_deg.png,,,,,0,9,9,9,,,,,,,,,,,,,,,190.29336580005474,191.303088100045,192.05326800001785,192.116635399987,192.0752524000127,192.116635399987,space,0.36638389993458986,192.05326800001785,None,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
11,go,2,space,gabor_0_deg.png,,,,,0,10,10,10,,,,,,,,,,,,,,,193.20170910004526,194.2017080000369,194.9512332000304,195.00417900003958,194.97300150000956,195.00417900003958,space,0.3388999999733642,194.9512332000304,None,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
12,no-go,3,None,gabor_0_deg.png,,,,,0,11,11,11,,,,,,,,,,,,,,,196.08563940005843,197.08502260001842,197.83613029995468,197.90041180001572,197.8574408000568,197.90041180001572,None,,197.83613029995468,None,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
13,go,4,space,gabor_0_deg.png,,,,,0,12,12,12,,,,,,,,,,,,,,,200.5997644000454,201.61621480004396,202.34780079999473,202.3974734999938,202.3655094000278,202.3974734999938,space,0.32676500000525266,202.34780079999473,199.86286620004103,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
14,go,5,space,gabor_0_deg.png,,,,,0,13,13,13,,,,,,,,,,,,,,,203.44772449997254,204.44871999998577,205.19714980002027,205.25172770000063,205.23194980004337,205.2652302000206,space,0.44196550000924617,205.19714980002027,None,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
15,go,6,space,gabor_0_deg.png,,,,,0,14,14,14,,,,,,,,,,,,,,,206.41411410004366,207.41312469996046,208.16676559997723,208.23101240000688,208.18958570004907,208.23101240000688,space,0.4511313000693917,208.16676559997723,None,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
16,go,7,space,gabor_0_deg.png,,,,,0,15,15,15,,,,,,,,,,,,,,,209.38364050001837,210.3941513999598,211.14895109995268,211.21120819996577,211.1685999999754,211.21120819996577,space,0.4950054999208078,211.14895109995268,None,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
17,go,8,space,gabor_0_deg.png,,,,,0,16,16,16,,,,,,,,,,,,,,,212.42934679996688,213.4428106000414,214.1766322000185,214.22826850006822,214.19597979995888,214.22826850006822,space,0.35492740001063794,214.1766322000185,None,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
18,go,9,space,gabor_0_deg.png,,,,,0,17,17,17,,,,,,,,,,,,,,,215.3103792000329,216.30975500005297,217.0616470000241,217.1114959999686,217.0811583000468,217.1114959999686,space,0.40416169993113726,217.0616470000241,None,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
19,go,1,space,gabor_0_deg.png,,,,,0,18,18,18,,,,,,,,,,,,,,,218.26009900006466,219.2597976999823,220.00893310003448,220.05911260005087,220.02744420000818,220.05911260005087,space,0.5772441000444815,220.00893310003448,None,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
20,go,2,space,gabor_0_deg.png,,,,,0,19,19,19,,,,,,,,,,,,,,,221.35874130006414,222.36009339999873,223.10928009997588,223.17151090002153,223.1472108999733,223.19433990004472,space,0.4050423000007868,223.10928009997588,None,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
21,no-go,3,None,gabor_0_deg.png,,,,,0,20,20,20,,,,,,,,,,,,,,,224.31227029999718,225.3260913999984,226.05779730004724,226.11001780000515,226.09613359998912,226.12493729998823,None,,226.05779730004724,None,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
22,go,4,space,gabor_0_deg.png,,,,,0,21,21,21,,,,,,,,,,,,,,,228.82284549996257,229.82192450005095,230.5897364000557,230.6415150000248,230.6103553000139,230.6415150000248,space,0.4756004000082612,230.5897364000557,228.08760970004369,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
23,go,5,space,gabor_0_deg.png,,,,,0,22,22,22,,,,,,,,,,,,,,,231.83782530005556,232.83654579997528,233.60580879996996,233.65669249999337,233.62698770000134,233.65669249999337,space,0.37313990003895015,233.60580879996996,None,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
24,go,6,space,gabor_0_deg.png,,,,,0,23,23,23,,,,,,,,,,,,,,,234.77016059996095,235.7686531000072,236.52150639996398,236.5853908000281,236.54194719996303,236.5853908000281,space,0.42268640000838786,236.52150639996398,None,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
25,go,7,space,gabor_0_deg.png,,,,,0,24,24,24,,,,,,,,,,,,,,,237.738003400038,238.75172559998464,239.4844473999692,239.53613250004128,239.5041924000252,239.53613250004128,space,0.4020606999984011,239.4844473999692,None,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
26,go,8,space,gabor_0_deg.png,,,,,0,25,25,25,,,,,,,,,,,,,,,240.66751769999973,241.6668701999588,242.4175667000236,242.46781880001072,242.4389063999988,242.46781880001072,space,0.38951319991610944,242.4175667000236,None,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
27,go,9,space,gabor_0_deg.png,,,,,0,26,26,26,,,,,,,,,,,,,,,243.5987729000626,244.59842170006596,245.3477503999602,245.40092499996535,245.369666100014,245.40092499996535,space,0.32828100002370775,245.3477503999602,None,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
28,go,1,space,gabor_0_deg.png,,,,,0,27,27,27,,,,,,,,,,,,,,,246.46417399996426,247.46369550004601,248.21880320005585,248.28013640001882,248.23851439997088,248.28013640001882,space,0.6618096999591216,248.21880320005585,None,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
29,go,2,space,gabor_0_deg.png,,,,,0,28,28,28,,,,,,,,,,,,,,,249.6795795999933,250.67911270004697,251.42963709996548,251.49320589995477,251.45152250002138,251.49320589995477,space,0.36665580002591014,251.42963709996548,None,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
30,no-go,3,None,gabor_0_deg.png,,,,,0,29,29,29,,,,,,,,,,,,,,,252.57898380002007,253.59465540002566,254.32826330000535,254.38002589996904,254.35001599998213,254.38002589996904,space,0.34150799992494285,254.32826330000535,None,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
31,go,4,space,gabor_0_deg.png,,,,,0,30,30,30,,,,,,,,,,,,,,,255.4646272000391,256.47679390001576,257.21258489997126,257.2623617000645,257.23199870006647,257.2623617000645,space,0.3253610000247136,257.21258489997126,None,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
32,go,5,space,gabor_0_deg.png,,,,,0,31,31,31,,,,,,,,,,,,,,,258.3277378999628,259.3430254999548,260.0763772999635,260.1279905999545,260.0990991999861,260.1279905999545,space,0.3907902999781072,260.0763772999635,None,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
33,go,6,space,gabor_0_deg.png,,,,,0,32,32,32,,,,,,,,,,,,,,,261.2595475000562,262.25793109997176,263.0093086999841,263.0607103999937,263.0306660999777,263.0607103999937,space,0.3480647000251338,263.0093086999841,None,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
34,go,7,space,gabor_0_deg.png,,,,,0,33,33,33,,,,,,,,,,,,,,,264.14282199996524,265.14063829998486,265.89136430004146,265.9423570999643,265.9127419999568,265.9423570999643,space,0.3337480000918731,265.89136430004146,None,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
35,go,8,space,gabor_0_deg.png,,,,,0,34,34,34,,,,,,,,,,,,,,,267.00693190004677,268.00634459999856,268.75865239999257,268.8096562999999,268.77892910002265,268.8096562999999,space,0.3253941999282688,268.75865239999257,None,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
36,go,9,space,gabor_0_deg.png,,,,,0,35,35,35,,,,,,,,,,,,,,,269.8724060000386,270.8717155000195,271.6215591999935,271.688264299999,271.66293560003396,271.705524399993,space,0.41713409998919815,271.6215591999935,None,5. participant,001,2021_Dec_01_1423,Experiment_Alli,2021.1.4,59.71557470697668,
