trial,condition,number,response,mask,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Instructions.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.started,key_resp_2.stopped,key_resp_2.rt,text_3.started,text_3.stopped,text_4.started,text_4.stopped,image.started,image.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
21,no-go,3,None,,0,17,17,20,,,,,,,,,,,132.10779010003898,133.11966990004294,133.8582280999981,133.9287116000196,None,133.8582280999981,None,,,,,,,,,,,,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
30,no-go,3,None,,0,18,18,29,,,,,,,,,,,136.65595559997018,137.65858330007177,138.37269800005015,138.42481270001736,space,138.37269800005015,135.8802185000386,0.3235875000245869,,,,,,,,,,,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
20,go,2,space,,0,19,19,19,,,,,,,,,,,139.4851887000259,140.48269890004303,141.23459300003015,141.28267210000195,space,141.23459300003015,None,0.4279672000557184,,,,,,,,,,,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
34,go,7,space,,0,20,20,33,,,,,,,,,,,142.43558010004926,143.44668689998798,144.18567989999428,144.23429509997368,space,144.18567989999428,None,0.45061529998201877,,,,,,,,,,,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
22,go,4,space,,0,21,21,21,,,,,,,,,,,145.4004292000318,146.4153807000257,147.15174630004913,147.21164390002377,space,147.15174630004913,None,0.4007761999964714,,,,,,,,,,,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
10,go,1,space,,0,22,22,9,,,,,,,,,,,148.31628789997194,149.32860350003466,150.06754910002928,150.1339089999674,space,150.06754910002928,None,0.4388430999824777,,,,,,,,,,,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
35,go,8,space,,0,23,23,34,,,,,,,,,,,151.28063829999883,152.2946445000125,153.03335829998832,153.08655140001792,space,153.03335829998832,None,0.42729040002450347,,,,,,,,,,,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
4,go,4,space,,0,24,24,3,,,,,,,,,,,154.23028799996246,155.2272885000566,155.97857879998628,156.04307000001427,space,155.97857879998628,None,0.5680657000048086,,,,,,,,,,,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
33,go,6,space,,0,25,25,32,,,,,,,,,,,157.33293869998306,158.34103680006228,159.08387810003478,159.14479869999923,space,159.08387810003478,None,0.41785940004047006,,,,,,,,,,,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
16,go,7,space,,0,26,26,15,,,,,,,,,,,160.2956748000579,161.30222000007052,162.04684229998384,162.1088199999649,space,162.04684229998384,None,0.4186164999846369,,,,,,,,,,,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
2,go,2,space,,0,27,27,1,,,,,,,,,,,163.2425867000129,164.24682989995927,164.99517050001305,165.04041370004416,space,164.99517050001305,None,0.39555070002097636,,,,,,,,,,,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
1,go,1,space,,0,28,28,0,,,,,,,,,,,166.16324190003797,167.17246689996682,167.92828870005906,167.97404530004133,space,167.92828870005906,None,0.43203259992878884,,,,,,,,,,,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
25,go,7,space,,0,29,29,24,,,,,,,,,,,169.1430164000485,170.15458470000885,170.8961607000092,170.95769189996645,space,170.8961607000092,None,0.4100463999202475,,,,,,,,,,,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
17,go,8,space,,0,30,30,16,,,,,,,,,,,172.09158870007377,173.08923629997298,173.84021020005457,173.90552440006286,space,173.84021020005457,None,0.5317508999723941,,,,,,,,,,,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
5,go,5,space,,0,31,31,4,,,,,,,,,,,175.15423340001144,176.1552775000455,176.90361989999656,176.95100610004738,space,176.90361989999656,None,0.4462410000851378,,,,,,,,,,,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
18,go,9,space,,0,32,32,17,,,,,,,,,,,178.122236300027,179.1192192999879,179.8700524000451,179.93345390004106,space,179.8700524000451,None,0.4393228000262752,,,,,,,,,,,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
29,go,2,space,,0,33,33,28,,,,,,,,,,,181.08949739998206,182.10237290000077,182.85131739999633,182.90016339998692,space,182.85131739999633,None,0.37924899999052286,,,,,,,,,,,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
23,go,5,space,,0,34,34,22,,,,,,,,,,,184.00281930004712,185.01419789995998,185.75435179995839,185.81253770005424,space,185.75435179995839,None,0.41531319997739047,,,,,,,,,,,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
11,go,2,space,,0,35,35,10,,,,,,,,,,,186.9387032999657,187.94794019998517,188.68489759997465,188.73892430006526,space,188.68489759997465,None,0.38829499995335937,,,,,,,,,,,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
1,go,1,space,gabor_0_deg.png,,,,,0,0,0,0,,,,,,,,,,,,,,,189.9289195999736,190.9265098000178,191.67600420000963,191.74330590001773,191.72629220003728,191.7593649000628,space,0.5773012000136077,191.67600420000963,None,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
2,go,2,space,gabor_0_deg.png,,,,,0,1,1,1,,,,,,,,,,,,,,,193.0289992999751,194.02697180001996,194.77762020006776,194.82773370004725,194.79615890001878,194.82773370004725,space,0.44092839991208166,194.77762020006776,None,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
3,no-go,3,None,gabor_0_deg.png,,,,,0,2,2,2,,,,,,,,,,,,,,,196.012413199991,197.02708669996355,197.764981299988,197.82695949997287,197.79412350000348,197.82695949997287,None,,197.764981299988,None,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
4,go,4,space,gabor_0_deg.png,,,,,0,3,3,3,,,,,,,,,,,,,,,200.52406900003552,201.54157470003702,202.2775427000597,202.32838279998396,202.29902420006692,202.32838279998396,space,0.3734394999919459,202.2775427000597,199.77991569996811,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
5,go,5,space,gabor_0_deg.png,,,,,0,4,4,4,,,,,,,,,,,,,,,203.4247352000093,204.44107190007344,205.17350969999097,205.22343260003254,205.19271650002338,205.22343260003254,space,0.4676775000989437,205.17350969999097,None,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
6,go,6,space,gabor_0_deg.png,,,,,0,5,5,5,,,,,,,,,,,,,,,206.40763689996675,207.40575240005273,208.15691460005473,208.2071014000103,208.1748897000216,208.2071014000103,space,0.3345012000063434,208.15691460005473,None,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
7,go,7,space,gabor_0_deg.png,,,,,0,6,6,6,,,,,,,,,,,,,,,209.2569595000241,210.25801500002854,211.0050172000192,211.05638480000198,211.02306090004276,211.05638480000198,space,0.41966569994110614,211.0050172000192,None,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
8,go,8,space,gabor_0_deg.png,,,,,0,7,7,7,,,,,,,,,,,,,,,212.20316170004662,213.20486820000224,213.95732950000092,214.01158399996348,213.9804415999679,214.01158399996348,space,0.3923920000670478,213.95732950000092,None,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
9,go,9,space,gabor_0_deg.png,,,,,0,8,8,8,,,,,,,,,,,,,,,215.1374605000019,216.13619350001682,216.8873296000529,216.9423140999861,216.91241720004473,216.9423140999861,None,,216.8873296000529,None,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
10,go,1,space,gabor_0_deg.png,,,,,0,9,9,9,,,,,,,,,,,,,,,219.64630090002902,220.65033229999244,221.40358040004503,221.45535000006203,221.42453640000895,221.45535000006203,space,0.3987559999804944,221.40358040004503,218.90276269998867,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
11,go,2,space,gabor_0_deg.png,,,,,0,10,10,10,,,,,,,,,,,,,,,222.58293759997468,223.588584800018,224.33823920006398,224.3937700999668,224.35571020003408,224.3937700999668,None,,224.33823920006398,None,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
12,no-go,3,None,gabor_0_deg.png,,,,,0,11,11,11,,,,,,,,,,,,,,,227.10349490004592,228.11541560001206,228.8694329999853,228.92156899999827,228.9029694000492,228.9630310999928,None,,228.8694329999853,226.360999800032,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
13,go,4,space,gabor_0_deg.png,,,,,0,12,12,12,,,,,,,,,,,,,,,231.64986020000651,232.66349010006525,233.4025025999872,233.46659159997944,233.42374550004024,233.46659159997944,None,,233.4025025999872,230.90065159997903,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
14,go,5,space,gabor_0_deg.png,,,,,0,13,13,13,,,,,,,,,,,,,,,236.18184169998858,237.17962860001717,237.9373462999938,237.9937947000144,237.9580786000006,237.9937947000144,None,,237.9373462999938,235.43930440000258,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
15,go,6,space,gabor_0_deg.png,,,,,0,14,14,14,,,,,,,,,,,,,,,240.69737179996446,241.709369600052,242.45369560003746,242.52029680006672,242.48045739997178,242.52029680006672,space,0.37902940006460994,242.45369560003746,239.9632047000341,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
16,go,7,space,gabor_0_deg.png,,,,,0,15,15,15,,,,,,,,,,,,,,,243.64706480002496,244.65809529996477,245.37090650002938,245.42209320003167,245.38841949997004,245.42209320003167,space,0.39584640006069094,245.37090650002938,None,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
17,go,8,space,gabor_0_deg.png,,,,,0,16,16,16,,,,,,,,,,,,,,,246.54147369996645,247.5583953000605,248.28800319996662,248.33967370004393,248.3030366000021,248.33967370004393,space,0.48892519995570183,248.28800319996662,None,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
18,go,9,space,gabor_0_deg.png,,,,,0,17,17,17,,,,,,,,,,,,,,,249.5750036999816,250.5745812000241,251.3221399000613,251.36949269997422,251.34071460005362,251.36949269997422,space,0.3936733999289572,251.3221399000613,None,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
19,go,1,space,gabor_0_deg.png,,,,,0,18,18,18,,,,,,,,,,,,,,,252.49242330004927,253.49415250006132,254.23844860005192,254.28894210001454,254.25749180000275,254.28894210001454,space,0.37263190001249313,254.23844860005192,None,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
20,go,2,space,gabor_0_deg.png,,,,,0,19,19,19,,,,,,,,,,,,,,,255.40810960007366,256.4196415999904,257.1539887000108,257.20372410002165,257.17151160002686,257.20372410002165,space,0.38179320003837347,257.1539887000108,None,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
21,no-go,3,None,gabor_0_deg.png,,,,,0,20,20,20,,,,,,,,,,,,,,,258.30312669998966,259.3021790999919,260.0510242000455,260.1005729000317,260.06980499997735,260.1005729000317,None,,260.0510242000455,None,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
22,go,4,space,gabor_0_deg.png,,,,,0,21,21,21,,,,,,,,,,,,,,,262.8206227000337,263.83251159999054,264.56380770006217,264.6128742999863,264.58243680000305,264.6128742999863,space,0.3237239000154659,264.56380770006217,262.0778660000069,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
23,go,5,space,gabor_0_deg.png,,,,,0,22,22,22,,,,,,,,,,,,,,,265.66498190001585,266.6676499999594,267.41807500005234,267.471382800024,267.440222300007,267.471382800024,space,0.41943290003109723,267.41807500005234,None,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
24,go,6,space,gabor_0_deg.png,,,,,0,23,23,23,,,,,,,,,,,,,,,268.6154641000321,269.6188431000337,270.371998299961,270.44787200004794,270.4015026000561,270.44787200004794,space,0.3962284999433905,270.371998299961,None,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
25,go,7,space,gabor_0_deg.png,,,,,0,24,24,24,,,,,,,,,,,,,,,271.5523606999777,272.56413549999706,273.3016007000115,273.35133600002155,273.32102639996447,273.35133600002155,None,,273.3016007000115,None,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
26,go,8,space,gabor_0_deg.png,,,,,0,25,25,25,,,,,,,,,,,,,,,276.0820269000251,277.09303270000964,277.83592079998925,277.91007490002085,277.8555791999679,277.91007490002085,space,0.44442260009236634,277.83592079998925,275.3338104999857,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
27,go,9,space,gabor_0_deg.png,,,,,0,26,26,26,,,,,,,,,,,,,,,279.0642151000211,280.07865649997257,280.8127589999931,280.8665992000606,280.83371310005896,280.8665992000606,space,0.433789600036107,280.8127589999931,None,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
28,go,1,space,gabor_0_deg.png,,,,,0,27,27,27,,,,,,,,,,,,,,,282.03009650006425,283.0405848000664,283.7826184000587,283.84500550001394,283.80027580005117,283.84500550001394,None,,283.7826184000587,None,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
29,go,2,space,gabor_0_deg.png,,,,,0,28,28,28,,,,,,,,,,,,,,,286.5642103999853,287.57141610002145,288.3124805999687,288.3752367000561,288.33011009998154,288.3752367000561,None,,288.3124805999687,285.81491970003117,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
30,no-go,3,None,gabor_0_deg.png,,,,,0,29,29,29,,,,,,,,,,,,,,,291.0777718999889,292.0736235000659,292.8268441000255,292.8991848999867,292.857060899958,292.8991848999867,None,,292.8268441000255,290.33186450006906,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
31,go,4,space,gabor_0_deg.png,,,,,0,30,30,30,,,,,,,,,,,,,,,295.60618920007255,296.6258445000276,297.3578524000477,297.42032899998594,297.38906920002773,297.42032899998594,space,0.41007739992346615,297.3578524000477,294.8566168000689,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
32,go,5,space,gabor_0_deg.png,,,,,0,31,31,31,,,,,,,,,,,,,,,298.5581166000338,299.56949070002884,300.3074258000124,300.37149749998935,300.3363199000014,300.37149749998935,space,0.6107905000681058,300.3074258000124,None,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
33,go,6,space,gabor_0_deg.png,,,,,0,32,32,32,,,,,,,,,,,,,,,301.7100031999871,302.71597739995923,303.4559565000236,303.50604220002424,303.4746941999765,303.50604220002424,None,,303.4559565000236,None,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
34,go,7,space,gabor_0_deg.png,,,,,0,33,33,33,,,,,,,,,,,,,,,306.2372813000111,307.2509300999809,307.9849331000587,308.03871750005055,308.0064394000219,308.03871750005055,space,0.45633340009953827,307.9849331000587,305.4875823999755,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
35,go,8,space,gabor_0_deg.png,,,,,0,34,34,34,,,,,,,,,,,,,,,309.23513990000356,310.25314990000334,310.9872986000264,311.0400968999602,311.00597050006036,311.0400968999602,None,,310.9872986000264,None,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
36,go,9,space,gabor_0_deg.png,,,,,0,35,35,35,,,,,,,,,,,,,,,313.7692356000189,314.7814352000132,315.51751440006774,315.5646783000557,315.55003449996,315.5831259000115,space,0.47080030001234263,315.51751440006774,313.0230961999623,1. participant,001,2021_Nov_30_1749,Experiment_Alli,2021.1.4,61.204829273649985,
